date,route_id,leg,start_s,end_s,duration_s,distance_m,deviation_pct,from_city,to_city,from_address,to_address,from_lat,from_lon,to_lat,to_lon,driver_id,vehicle_plate,bus_name,administration,source_file
2024-11-08,2024-11-08-Rebel,1,33180,33240,22,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,2,33300,34440,1136,14750,-17.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Chrysantenstraat 8, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,3,34500,34740,201,930,-18.0,Amsterdam,Amsterdam,"Chrysantenstraat 8, Amsterdam, NL","Meidoornweg 1, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,4,34920,36000,1027,6130,2.0,Amsterdam,Amsterdam,"Meidoornweg 1, Amsterdam, NL","Oostelijke Handelskade 1007, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,5,36120,37200,1080,4550,4.0,Amsterdam,Amsterdam,"Oostelijke Handelskade 1007, Amsterdam, NL","Hekelveld 25, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,6,37260,37380,113,260,-70.0,Amsterdam,Amsterdam,"Hekelveld 25, Amsterdam, NL","Nieuwezijds Voorburgwal 92, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,7,37560,37920,363,1280,5.0,Amsterdam,Amsterdam,"Nieuwezijds Voorburgwal 92, Amsterdam, NL","Prins Hendrikkade 56, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,8,38400,38580,187,760,3.0,Amsterdam,Amsterdam,"Prins Hendrikkade 56, Amsterdam, NL","Nieuwmarkt 38, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,9,38820,39120,331,1120,2.0,Amsterdam,Amsterdam,"Nieuwmarkt 38, Amsterdam, NL","Rokin 75, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,10,40440,40800,339,300,3.0,Amsterdam,Amsterdam,"Rokin 75, Amsterdam, NL","Dam 17, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,11,41520,42360,877,3530,488.0,Amsterdam,Amsterdam,"Dam 17, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,12,42540,42840,293,720,16.0,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Keizersgracht 234, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,13,42960,43200,224,650,48.0,Amsterdam,Amsterdam,"Keizersgracht 234, Amsterdam, NL","Prinsengracht 483, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,14,43440,45600,2205,6630,784.0,Amsterdam,Amsterdam,"Prinsengracht 483, Amsterdam, NL","Prinsengracht 508, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,15,46800,47340,510,1540,50.0,Amsterdam,Amsterdam,"Prinsengracht 508, Amsterdam, NL","Kerkstraat 69, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,16,47700,48360,688,2290,8.0,Amsterdam,Amsterdam,"Kerkstraat 67, Amsterdam, NL","Bilderdijkstraat 79, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,17,49680,51540,1853,7380,55.0,Amsterdam,Amsterdam,"Bilderdijkstraat 79, Amsterdam, NL","Danie Theronstraat 35, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,18,52080,53820,1743,26100,10.0,Amsterdam,Mijdrecht,"Danie Theronstraat 35, Amsterdam, NL","Constructieweg 92, Mijdrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,19,54000,54060,37,0,,Mijdrecht,Mijdrecht,"Constructieweg 92, Mijdrecht, NL","Constructieweg 92, Mijdrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,20,54180,56460,2275,35390,-3.0,Mijdrecht,Amsterdam,"Constructieweg 92, Mijdrecht, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-08,2024-11-08-Rebel,21,62400,62460,51,40,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-09,2024-11-09-Rebel,1,39300,39300,30,0,,Amsterdam,Amsterdam,"Portsmuiden 9, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-09,2024-11-09-Rebel,2,57600,57660,46,40,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-09,2024-11-09-Rebel,3,58140,59340,1217,21530,-5.0,Amsterdam,Amstelveen,"Portsmuiden 11, Amsterdam, NL","Groenhof 142, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-09,2024-11-09-Rebel,4,59580,59820,235,1360,-2.0,Amstelveen,Amstelveen,"Groenhof 142, Amstelveen, NL","Turfschip 179, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-09,2024-11-09-Rebel,5,60600,60660,67,30,,Amstelveen,Amstelveen,"Turfschip 179, Amstelveen, NL","Turfschip 175, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-10,2024-11-10-Rebel,1,62940,63000,22,0,,Amstelveen,Amstelveen,"Turfschip 169, Amstelveen, NL","Turfschip 266, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-10,2024-11-10-Rebel,2,63120,63240,90,160,60.0,Amstelveen,Amstelveen,"Turfschip 266, Amstelveen, NL","Turfschip 175, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,1,28020,28020,20,10,,Amstelveen,Amstelveen,"Turfschip 175, Amstelveen, NL","Turfschip 175, Amstelveen, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,2,29880,32640,2760,28080,25.0,Amstelveen,Amsterdam,"Turfschip 175, Amstelveen, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,3,36180,39660,3460,61300,3.0,Amsterdam,Amersfoort,"Pleimuiden 16, Amsterdam, NL","Heliumweg 5, Amersfoort, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,4,39720,39780,52,0,,Amersfoort,Amersfoort,"Heliumweg 5, Amersfoort, NL","Heliumweg 5, Amersfoort, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,5,40020,43080,3067,61580,2.0,Amersfoort,Amsterdam,"Heliumweg 5, Amersfoort, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,6,43680,43740,49,20,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-11,2024-11-11-Rebel,7,63600,63720,150,20,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,1,33360,36180,2866,11260,15.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Nieuwmarkt 38, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,2,36480,36720,269,880,-33.0,Amsterdam,Amsterdam,"Nieuwmarkt 38, Amsterdam, NL","Dam 27, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,3,37080,37380,281,820,67.0,Amsterdam,Amsterdam,"Dam 27, Amsterdam, NL","Herengracht 184, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,4,37440,37440,8,0,,Amsterdam,Amsterdam,"Herengracht 184, Amsterdam, NL","Herengracht 184, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,5,37500,37500,18,20,,Amsterdam,Amsterdam,"Herengracht 184, Amsterdam, NL","Herengracht 184, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,6,37800,37920,105,420,14.0,Amsterdam,Amsterdam,"Herengracht 184, Amsterdam, NL","Herengracht 172, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,7,38160,38160,21,60,50.0,Amsterdam,Amsterdam,"Herengracht 174, Amsterdam, NL","Herengracht 184, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,8,38640,39240,613,1600,21.0,Amsterdam,Amsterdam,"Herengracht 184, Amsterdam, NL","Lindengracht 76, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,9,39540,40020,437,1360,-39.0,Amsterdam,Amsterdam,"Lindengracht 76, Amsterdam, NL","Raadhuisstraat 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,10,40200,40320,111,310,-6.0,Amsterdam,Amsterdam,"Raadhuisstraat 2, Amsterdam, NL","Spuistraat 255, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,11,40800,40920,145,260,4.0,Amsterdam,Amsterdam,"Spuistraat 255, Amsterdam, NL","Spui 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,12,41400,41700,261,980,2.0,Amsterdam,Amsterdam,"Spui 12, Amsterdam, NL","Singel 85, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,13,41940,42240,300,610,3.0,Amsterdam,Amsterdam,"Singel 85, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,14,42480,43140,669,2890,141.0,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Prinsengracht 508, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,15,43980,44520,547,1540,47.0,Amsterdam,Amsterdam,"Prinsengracht 508, Amsterdam, NL","Kerkstraat 61, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,16,45120,45300,234,880,-23.0,Amsterdam,Amsterdam,"Kerkstraat 61, Amsterdam, NL","Reguliersdwarsstraat 91, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,17,45600,47400,1804,23450,101.0,Amsterdam,Amsterdam,"Reguliersdwarsstraat 91, Amsterdam, NL","Portsmuiden 17, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,18,48960,49080,129,70,-22.0,Amsterdam,Amsterdam,"Portsmuiden 17, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,19,49560,49620,78,400,48.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Bolstoen 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,20,49740,50040,309,2050,25.0,Amsterdam,Zaandam,"Bolstoen 2, Amsterdam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,21,50280,50520,276,1890,12.0,Zaandam,Amsterdam,"Herwijk, Zaandam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,22,55380,55440,55,40,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,23,56040,56100,56,70,-22.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-12,2024-11-12-Rebel,24,62280,62340,93,40,-20.0,Amsterdam,Amsterdam,"Portsmuiden 13, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,1,32760,32760,19,20,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,2,33060,34080,1015,6410,0.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Polonceau-Kade 27, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,3,34620,35700,1097,4160,2.0,Amsterdam,Amsterdam,"Polonceau-Kade 27, Amsterdam, NL","Spui 10, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,4,36060,36780,740,2170,32.0,Amsterdam,Amsterdam,"Spui 10, Amsterdam, NL","Prinsengracht 531, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,5,37260,37500,218,760,33.0,Amsterdam,Amsterdam,"Prinsengracht 531, Amsterdam, NL","Lijnbaansgracht 238, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,6,37920,38220,266,430,-62.0,Amsterdam,Amsterdam,"Lijnbaansgracht 238, Amsterdam, NL","Korte Leidsedwarsstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,7,38760,39060,319,1290,-20.0,Amsterdam,Amsterdam,"Korte Leidsedwarsstraat 87, Amsterdam, NL","Reguliersdwarsstraat 43, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,8,40200,40860,607,2490,23.0,Amsterdam,Amsterdam,"Reguliersdwarsstraat 36, Amsterdam, NL","Paulus Potterstraat 20, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,9,41340,41580,218,780,1.0,Amsterdam,Amsterdam,"Paulus Potterstraat 20, Amsterdam, NL","Willemsparkweg 160, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,10,42000,42660,671,1910,5.0,Amsterdam,Amsterdam,"Willemsparkweg 160, Amsterdam, NL","Kinkerstraat 58, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,11,43080,43140,67,190,6.0,Amsterdam,Amsterdam,"Kinkerstraat 58, Amsterdam, NL","Kinkerstraat 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,12,43680,44160,487,1760,132.0,Amsterdam,Amsterdam,"Kinkerstraat 12, Amsterdam, NL","Bilderdijkstraat 36, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,13,44340,45360,986,2820,80.0,Amsterdam,Amsterdam,"Bilderdijkstraat 36, Amsterdam, NL","Westerstraat 84, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,14,45600,46740,1155,9650,9.0,Amsterdam,Amsterdam,"Westerstraat 84, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,15,55200,55260,60,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,16,55500,55560,28,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,17,55680,55740,27,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,18,57840,57900,29,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,19,57900,57960,67,30,-67.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-13,2024-11-13-Rebel,20,62040,62160,90,10,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,1,31140,33720,2577,38500,-13.0,Amsterdam,Leiden,"Portsmuiden 11, Amsterdam, NL","Kloksteeg 15, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,2,33900,33900,22,30,50.0,Leiden,Leiden,"Kloksteeg 15, Leiden, NL","Kloksteeg 6, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,3,34320,34740,410,1170,4.0,Leiden,Leiden,"Kloksteeg 6, Leiden, NL","Hooigracht 59, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,4,35640,36120,471,1850,140.0,Leiden,Leiden,"Hooigracht 59, Leiden, NL","Aalmarkt 15, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,5,36480,38580,2080,23910,9.0,,,"Aalmarkt 15, Amsterdam, NL","Kerkplein 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,6,38640,38700,37,10,-98.0,,,"Kerkplein 3, Amsterdam, NL","Dagelijkse Groenmarkt 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,7,38820,38880,37,0,,,,"Dagelijkse Groenmarkt 4, Amsterdam, NL","Dagelijkse Groenmarkt 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,8,39600,39840,203,480,14.0,,,"Dagelijkse Groenmarkt 4, Amsterdam, NL","Prinsegracht 1, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,9,40260,40920,652,2050,1.0,,,"Prinsegracht 1, Amsterdam, NL","Noordeinde 33, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,10,40980,41100,100,70,17.0,,,"Noordeinde 33, Amsterdam, NL","Paleisstraat 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,11,41400,41760,360,980,-2.0,,,"Paleisstraat 2, Amsterdam, NL","Laan Van Meerdervoort 12, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,12,42060,42840,785,1360,-11.0,,,"Laan Van Meerdervoort 12, Amsterdam, NL","Denneweg 63, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,13,43260,44160,858,3890,-21.0,,,"Denneweg 63, Amsterdam, NL","Frederik Hendriklaan 110, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,14,44400,45600,1230,5990,5.0,,,"Frederik Hendriklaan 110, Amsterdam, NL","Bierkade 7, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,15,46560,46680,120,140,8.0,,,"Bierkade 7, Amsterdam, NL","Dunne Bierkade 5, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,16,47040,48120,1094,14080,0.0,,,"Dunne Bierkade 5, Amsterdam, NL","Doelenplein 8, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2024-11-14,2024-11-14-Rebel,17,48480,50340,1875,16840,5.0,Delft,Rotterdam,"Doelenplein 8, Delft, NL","Mauritsstraat 150, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
